killed_by,kill_distance,killer_placement,killer_name,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y,extra
M762,#12,1,Ftbox_NkEr,517926.09375,619276.5625,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pa39qmyWYfsLX0rInrNOXO225SPOxW20FQf9YrnTrZP4vs0gR7jnI6L8KZLjSAgnWRhy8CuBPOEMKoeNIrFGdiC0KU5Fb2dA6i_iAN_4AJ377l09Lw5JNEk=,2023-02-19 01:33:54,efwefedfwdf,#12,518611.1875,620257.9375,11:04 01|||efwefedfwdf|||(#12)|||M762 (12m)|||victim|||518611.1875|||620257.9375|||efwefedfwdf|||killer|||517926.09375|||619276.5625|||me
M762,#12,1,Ftbox_NkEr,517926.09375,619276.5625,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pa39qmyWYfsLX0rInrNOXO225SPOxW20FQf9YrnTrZP4vs0gR7jnI6L8KZLjSAgnWRhy8CuBPOEMKoeNIrFGdiC0KU5Fb2dA6i_iAN_4AJ377l09Lw5JNEk=,2023-02-19 01:33:54,kanghaogege,#12,516895.75,620151.125,11:04 02|||kanghaogege|||(#12)|||M762 (14m)|||victim|||516895.75|||620151.125|||kanghaogege|||killer|||517926.09375|||619276.5625|||me
SLR,#7,1,Ftbox_NkEr,573989,647468.8125,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pa39qmyWYfsLX0rInrNOXO225SPOxW20FQf9YrnTrZP4vs0gR7jnI6L8KZLjSAgnWRhy8CuBPOEMKoeNIrFGdiC0KU5Fb2dA6i_iAN_4AJ377l09Lw5JNEk=,2023-02-19 01:33:54,PCT-H-H,#7,581414.25,648256.75,21:27 03|||PCT-H-H|||(#7)|||SLR (75m)|||victim|||581414.25|||648256.75|||PCT-H-H|||killer|||573989|||647468.8125|||me
SLR,#6,1,Ftbox_NkEr,584364.6875,628848.25,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pa39qmyWYfsLX0rInrNOXO225SPOxW20FQf9YrnTrZP4vs0gR7jnI6L8KZLjSAgnWRhy8CuBPOEMKoeNIrFGdiC0KU5Fb2dA6i_iAN_4AJ377l09Lw5JNEk=,2023-02-19 01:33:54,GuaSiYiJia110,#6,593035.6875,623424,22:23 04|||GuaSiYiJia110|||(#6)|||SLR (102m)|||victim|||593035.6875|||623424|||GuaSiYiJia110|||killer|||584364.6875|||628848.25|||me
SLR,#6,1,Ftbox_NkEr,584368.75,628852.625,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pa39qmyWYfsLX0rInrNOXO225SPOxW20FQf9YrnTrZP4vs0gR7jnI6L8KZLjSAgnWRhy8CuBPOEMKoeNIrFGdiC0KU5Fb2dA6i_iAN_4AJ377l09Lw5JNEk=,2023-02-19 01:33:54,HuangNiMa999,#6,591986.625,613967.5,22:24 05|||HuangNiMa999|||(#6)|||SLR (167m)|||victim|||591986.625|||613967.5|||HuangNiMa999|||killer|||584368.75|||628852.625|||me
SLR,#5,1,Ftbox_NkEr,581276,619771.8125,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pa39qmyWYfsLX0rInrNOXO225SPOxW20FQf9YrnTrZP4vs0gR7jnI6L8KZLjSAgnWRhy8CuBPOEMKoeNIrFGdiC0KU5Fb2dA6i_iAN_4AJ377l09Lw5JNEk=,2023-02-19 01:33:54,SothernWolf,#5,573586.4375,615271.4375,24:13 06|||SothernWolf|||(#5)|||SLR (89m)|||victim|||573586.4375|||615271.4375|||SothernWolf|||killer|||581276|||619771.8125|||me
S1897,#5,1,Ftbox_NkEr,470550.875,569634.4375,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pR49Kf6eTQ3jKTCHI9kt6TP_7KSlSiyFP7_IIYOnKRJ-MdcxzrATXsFhIIgiRR5lcBxB8wF0DtK_3FPTJuIGvJo6oPbvBPiwsqXdGVMFiSSm56q9rY5NwEI=,2023-02-19 01:03:21,17_mazai,#5,470698.46875,569596.625,03:16 01|||17_mazai|||(#5)|||S1897 (2m)|||victim|||470698.46875|||569596.625|||17_mazai|||killer|||470550.875|||569634.4375|||me
S1897,#5,1,Ftbox_NkEr,470858.53125,569233.3125,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pR49Kf6eTQ3jKTCHI9kt6TP_7KSlSiyFP7_IIYOnKRJ-MdcxzrATXsFhIIgiRR5lcBxB8wF0DtK_3FPTJuIGvJo6oPbvBPiwsqXdGVMFiSSm56q9rY5NwEI=,2023-02-19 01:03:21,robot1019623836,#5,470425.3125,569195.6875,03:33 02|||robot1019623836|||(#5)|||S1897 (4m)|||victim|||470425.3125|||569195.6875|||robot1019623836|||killer|||470858.53125|||569233.3125|||me
M416,#14,1,Ftbox_NkEr,471754.90625,567378.5625,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pR49Kf6eTQ3jKTCHI9kt6TP_7KSlSiyFP7_IIYOnKRJ-MdcxzrATXsFhIIgiRR5lcBxB8wF0DtK_3FPTJuIGvJo6oPbvBPiwsqXdGVMFiSSm56q9rY5NwEI=,2023-02-19 01:03:21,X-X--X-XO,#14,471147.8125,567310.125,05:03 03|||X-X--X-XO|||(#14)|||M416 (6m)|||victim|||471147.8125|||567310.125|||X-X--X-XO|||killer|||471754.90625|||567378.5625|||me
M416,#14,1,Ftbox_NkEr,476158.8125,562546,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pR49Kf6eTQ3jKTCHI9kt6TP_7KSlSiyFP7_IIYOnKRJ-MdcxzrATXsFhIIgiRR5lcBxB8wF0DtK_3FPTJuIGvJo6oPbvBPiwsqXdGVMFiSSm56q9rY5NwEI=,2023-02-19 01:03:21,Boy-junge,#14,474381.5625,564966.5625,05:19 04|||Boy-junge|||(#14)|||M416 (30m)|||victim|||474381.5625|||564966.5625|||Boy-junge|||killer|||476158.8125|||562546|||me
Grenade,#3,1,Ftbox_NkEr,468094.96875,561534.8125,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pR49Kf6eTQ3jKTCHI9kt6TP_7KSlSiyFP7_IIYOnKRJ-MdcxzrATXsFhIIgiRR5lcBxB8wF0DtK_3FPTJuIGvJo6oPbvBPiwsqXdGVMFiSSm56q9rY5NwEI=,2023-02-19 01:03:21,TW-YouLing,#3,471131.09375,561841.375,08:20 05|||TW-YouLing|||(#3)|||Grenade (31m)|||victim|||471131.09375|||561841.375|||TW-YouLing|||killer|||468094.96875|||561534.8125|||me
death.BP_Mirado_A_02_C,#7,1,Ftbox_NkEr,502357.53125,261139.921875,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pR49Kf6eTQ3jKTCHI9kt6TP_7KSlSiyFP7_IIYOnKRJ-MdcxzrATXsFhIIgiRR5lcBxB8wF0DtK_3FPTJuIGvJo6oPbvBPiwsqXdGVMFiSSm56q9rY5NwEI=,2023-02-19 01:03:21,lingfeng0805,#7,501946.6875,260636.703125,12:52 06|||lingfeng0805|||(#7)|||death.BP_Mirado_A_02_C (6m)|||victim|||501946.6875|||260636.703125|||lingfeng0805|||killer|||502357.53125|||261139.921875|||me
death.BP_Mirado_A_02_C,#8,1,Ftbox_NkEr,499982.03125,260927.1875,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pR49Kf6eTQ3jKTCHI9kt6TP_7KSlSiyFP7_IIYOnKRJ-MdcxzrATXsFhIIgiRR5lcBxB8wF0DtK_3FPTJuIGvJo6oPbvBPiwsqXdGVMFiSSm56q9rY5NwEI=,2023-02-19 01:03:21,33339528,#8,500212.125,261257.046875,12:58 07|||33339528|||(#8)|||death.BP_Mirado_A_02_C (4m)|||victim|||500212.125|||261257.046875|||33339528|||killer|||499982.03125|||260927.1875|||me
death.WeapMk12_C,#2,1,Ftbox_NkEr,464519.9375,205566.890625,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pR49Kf6eTQ3jKTCHI9kt6TP_7KSlSiyFP7_IIYOnKRJ-MdcxzrATXsFhIIgiRR5lcBxB8wF0DtK_3FPTJuIGvJo6oPbvBPiwsqXdGVMFiSSm56q9rY5NwEI=,2023-02-19 01:03:21,RASH_ZhouJie,#2,475889.90625,211196.84375,27:01 08|||RASH_ZhouJie|||(#2)|||death.WeapMk12_C (127m)|||victim|||475889.90625|||211196.84375|||RASH_ZhouJie|||killer|||464519.9375|||205566.890625|||me
M762,#6,10,Ftbox_NkEr,167937.15625,287881.59375,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pU-Dj8clPggphDp-EYGHIOO0N3uxUWjTCv_4f4ck3Btiob6aSCjPSGPZZgko4K-F_5_p0ic1Fxey0BftZ0nfHUyPXzMIB_EwaBSfXUNPMhLHkIdPUn0PROA=,2023-02-19 00:45:35,FryGuy__,#6,166339.328125,286127.53125,04:56 01|||FryGuy__|||(#6)|||M762 (24m)|||victim|||166339.328125|||286127.53125|||FryGuy__|||killer|||167937.15625|||287881.59375|||me
M416,19m,,sjfsg,375532.84375,89266.9296875,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pU-Dj8clPggphDp-EYGHIOO0N3uxUWjTCv_4f4ck3Btiob6aSCjPSGPZZgko4K-F_5_p0ic1Fxey0BftZ0nfHUyPXzMIB_EwaBSfXUNPMhLHkIdPUn0PROA=,2023-02-19 00:45:35,Ftbox_NkEr,10,376165.71875,87496.2890625,14:04 killer|||sjfsg|||M416 (19m)|||victim|||376165.71875|||87496.2890625|||me|||killer|||375532.84375|||89266.9296875|||sjfsg
AKM,#15,1,Ftbox_NkEr,461852.09375,247213.140625,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pUiGpMpgghHso2BmI7N-nrFs3OCeegXGxJ5Ve3RUbtFIBYNznt1GQqTLmBKnhASD01098pxLqCDDhC_5wi5kzB-_Q87XoGpnHVZJFeMbmyLHqgb5xF7ET-E=,2023-02-19 00:12:25,kobe8__24,#15,462171.5625,246023.515625,05:13 01|||kobe8__24|||(#15)|||AKM (12m)|||victim|||462171.5625|||246023.515625|||kobe8__24|||killer|||461852.09375|||247213.140625|||me
AKM,#15,1,Ftbox_NkEr,461852.09375,247213.140625,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pUiGpMpgghHso2BmI7N-nrFs3OCeegXGxJ5Ve3RUbtFIBYNznt1GQqTLmBKnhASD01098pxLqCDDhC_5wi5kzB-_Q87XoGpnHVZJFeMbmyLHqgb5xF7ET-E=,2023-02-19 00:12:25,Zsya-_,#15,458296.90625,245281.078125,05:13 02|||Zsya-_|||(#15)|||AKM (40m)|||victim|||458296.90625|||245281.078125|||Zsya-_|||killer|||461852.09375|||247213.140625|||me
M416,#12,1,Ftbox_NkEr,452470.71875,233414.453125,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pUiGpMpgghHso2BmI7N-nrFs3OCeegXGxJ5Ve3RUbtFIBYNznt1GQqTLmBKnhASD01098pxLqCDDhC_5wi5kzB-_Q87XoGpnHVZJFeMbmyLHqgb5xF7ET-E=,2023-02-19 00:12:25,2115036418,#12,452579.71875,232841.90625,07:43 03|||2115036418|||(#12)|||M416 (6m)|||victim|||452579.71875|||232841.90625|||2115036418|||killer|||452470.71875|||233414.453125|||me
M416,#13,1,Ftbox_NkEr,446776.1875,236758.15625,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pUiGpMpgghHso2BmI7N-nrFs3OCeegXGxJ5Ve3RUbtFIBYNznt1GQqTLmBKnhASD01098pxLqCDDhC_5wi5kzB-_Q87XoGpnHVZJFeMbmyLHqgb5xF7ET-E=,2023-02-19 00:12:25,LHG-catL,#13,446838.125,236597.09375,08:24 04|||LHG-catL|||(#13)|||M416 (2m)|||victim|||446838.125|||236597.09375|||LHG-catL|||killer|||446776.1875|||236758.15625|||me
SLR,#12,1,Ftbox_NkEr,447411.28125,248099.78125,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pUiGpMpgghHso2BmI7N-nrFs3OCeegXGxJ5Ve3RUbtFIBYNznt1GQqTLmBKnhASD01098pxLqCDDhC_5wi5kzB-_Q87XoGpnHVZJFeMbmyLHqgb5xF7ET-E=,2023-02-19 00:12:25,AK-_-YYDS,#12,446934.75,236653.765625,11:08 05|||AK-_-YYDS|||(#12)|||SLR (115m)|||victim|||446934.75|||236653.765625|||AK-_-YYDS|||killer|||447411.28125|||248099.78125|||me
M762,#9,1,Ftbox_NkEr,484617.625,407259,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pUiGpMpgghHso2BmI7N-nrFs3OCeegXGxJ5Ve3RUbtFIBYNznt1GQqTLmBKnhASD01098pxLqCDDhC_5wi5kzB-_Q87XoGpnHVZJFeMbmyLHqgb5xF7ET-E=,2023-02-19 00:12:25,A164300,#9,485441.4375,405816.84375,18:56 06|||A164300|||(#9)|||M762 (17m)|||victim|||485441.4375|||405816.84375|||A164300|||killer|||484617.625|||407259|||me
SLR,#7,1,Ftbox_NkEr,496696.25,397721.90625,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pUiGpMpgghHso2BmI7N-nrFs3OCeegXGxJ5Ve3RUbtFIBYNznt1GQqTLmBKnhASD01098pxLqCDDhC_5wi5kzB-_Q87XoGpnHVZJFeMbmyLHqgb5xF7ET-E=,2023-02-19 00:12:25,DJBK8888,#7,523925.90625,393517.625,21:12 07|||DJBK8888|||(#7)|||SLR (276m)|||victim|||523925.90625|||393517.625|||DJBK8888|||killer|||496696.25|||397721.90625|||me
SLR,#7,1,Ftbox_NkEr,496532.75,397737.90625,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pUiGpMpgghHso2BmI7N-nrFs3OCeegXGxJ5Ve3RUbtFIBYNznt1GQqTLmBKnhASD01098pxLqCDDhC_5wi5kzB-_Q87XoGpnHVZJFeMbmyLHqgb5xF7ET-E=,2023-02-19 00:12:25,Black-Ghost1,#7,523420.03125,393650.40625,21:17 08|||Black-Ghost1|||(#7)|||SLR (272m)|||victim|||523420.03125|||393650.40625|||Black-Ghost1|||killer|||496532.75|||397737.90625|||me
Grenade,#4,1,Ftbox_NkEr,501517.15625,368885.71875,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pUiGpMpgghHso2BmI7N-nrFs3OCeegXGxJ5Ve3RUbtFIBYNznt1GQqTLmBKnhASD01098pxLqCDDhC_5wi5kzB-_Q87XoGpnHVZJFeMbmyLHqgb5xF7ET-E=,2023-02-19 00:12:25,ninebowls,#4,498218.09375,371500.03125,27:23 09|||ninebowls|||(#4)|||Grenade (42m)|||victim|||498218.09375|||371500.03125|||ninebowls|||killer|||501517.15625|||368885.71875|||me
AWM,#2,1,Ftbox_NkEr,519713.625,607396.0625,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pdFDCHZz9hDHch5pH7lhmzyQTgil2XboFZYbLwdC0NEglYUh2M7X5mTWF6QMUSk32OCPWF-4WAKkntlEYIEPCC0fPv-gyT2hXySPeQL7M8bEKBr0mRH4SCU=,2023-02-17 07:46:57,IamXiaoJiangaa,#2,525649.5625,624005.9375,22:17 01|||IamXiaoJiangaa|||(#2)|||AWM (176m)|||victim|||525649.5625|||624005.9375|||IamXiaoJiangaa|||killer|||519713.625|||607396.0625|||me
death.WeapP90_C,#2,1,Ftbox_NkEr,518094.125,612710.4375,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pdFDCHZz9hDHch5pH7lhmzyQTgil2XboFZYbLwdC0NEglYUh2M7X5mTWF6QMUSk32OCPWF-4WAKkntlEYIEPCC0fPv-gyT2hXySPeQL7M8bEKBr0mRH4SCU=,2023-02-17 07:46:57,Prophet_Phoenix,#2,520115.09375,618462.0625,22:40 02|||Prophet_Phoenix|||(#2)|||death.WeapP90_C (61m)|||victim|||520115.09375|||618462.0625|||Prophet_Phoenix|||killer|||518094.125|||612710.4375|||me
death.WeapMk12_C,#13,1,Ftbox_NkEr,366411.53125,401617.875,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pZbNmuH0PUyMLtAeMnjfGcrzOt90UXgRpm_eoDFhbFKY5MuEguF9ZzB0UT5x4MKch2qY_Z7QHoEc8NUgWPYgRG7HFUiGihRyZ5P83ridnC6UjhRNRpx23vg=,2023-02-17 07:13:11,2996558396,#13,358619.28125,395133.625,03:21 01|||2996558396|||(#13)|||death.WeapMk12_C (101m)|||victim|||358619.28125|||395133.625|||2996558396|||killer|||366411.53125|||401617.875|||me
death.WeapMk12_C,#13,1,Ftbox_NkEr,365512.46875,398163.59375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pZbNmuH0PUyMLtAeMnjfGcrzOt90UXgRpm_eoDFhbFKY5MuEguF9ZzB0UT5x4MKch2qY_Z7QHoEc8NUgWPYgRG7HFUiGihRyZ5P83ridnC6UjhRNRpx23vg=,2023-02-17 07:13:11,QLHNB-666,#13,363452.6875,398623.46875,03:58 02|||QLHNB-666|||(#13)|||death.WeapMk12_C (21m)|||victim|||363452.6875|||398623.46875|||QLHNB-666|||killer|||365512.46875|||398163.59375|||me
M762,#13,1,Ftbox_NkEr,362736.90625,393393.375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pZbNmuH0PUyMLtAeMnjfGcrzOt90UXgRpm_eoDFhbFKY5MuEguF9ZzB0UT5x4MKch2qY_Z7QHoEc8NUgWPYgRG7HFUiGihRyZ5P83ridnC6UjhRNRpx23vg=,2023-02-17 07:13:11,WLQ-almighty,#13,362822.53125,393491.28125,04:47 03|||WLQ-almighty|||(#13)|||M762 (1m)|||victim|||362822.53125|||393491.28125|||WLQ-almighty|||killer|||362736.90625|||393393.375|||me
SLR,#5,1,Ftbox_NkEr,536518.1875,462907.96875,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pZbNmuH0PUyMLtAeMnjfGcrzOt90UXgRpm_eoDFhbFKY5MuEguF9ZzB0UT5x4MKch2qY_Z7QHoEc8NUgWPYgRG7HFUiGihRyZ5P83ridnC6UjhRNRpx23vg=,2023-02-17 07:13:11,chinaLYB2021,#5,527949.75,453312.5625,26:19 04|||chinaLYB2021|||(#5)|||SLR (129m)|||victim|||527949.75|||453312.5625|||chinaLYB2021|||killer|||536518.1875|||462907.96875|||me
SLR,#4,1,Ftbox_NkEr,534666,458153.375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pZbNmuH0PUyMLtAeMnjfGcrzOt90UXgRpm_eoDFhbFKY5MuEguF9ZzB0UT5x4MKch2qY_Z7QHoEc8NUgWPYgRG7HFUiGihRyZ5P83ridnC6UjhRNRpx23vg=,2023-02-17 07:13:11,m1n1king,#4,542943.75,454334,29:35 05|||m1n1king|||(#4)|||SLR (91m)|||victim|||542943.75|||454334|||m1n1king|||killer|||534666|||458153.375|||me
M762,#9,11,Ftbox_NkEr,250169.90625,525728.8125,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pVJr1BDmjXCBlzOlpYkSWhIj4PGqt6ONbwowXI0sm2g6x0ev3YAOXbt9oJb_6XZiRMvjrhuT2RJefccdg7_buhVSzW32_FWw7KZK6nlG0tkGga_ENCYUydQ=,2023-02-17 07:04:03,TianyiShuibuxing,#9,249046.015625,528459.875,05:06 01|||TianyiShuibuxing|||(#9)|||M762 (30m)|||victim|||249046.015625|||528459.875|||TianyiShuibuxing|||killer|||250169.90625|||525728.8125|||me
M762,#9,,IamXiaoJiangaa,250092.234375,529348,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pVJr1BDmjXCBlzOlpYkSWhIj4PGqt6ONbwowXI0sm2g6x0ev3YAOXbt9oJb_6XZiRMvjrhuT2RJefccdg7_buhVSzW32_FWw7KZK6nlG0tkGga_ENCYUydQ=,2023-02-17 07:04:03,Ftbox_NkEr,11,250550.875,529191.8125,07:20 killer|||IamXiaoJiangaa|||(#9)|||M762 (5m)|||victim|||250550.875|||529191.8125|||me|||killer|||250092.234375|||529348|||IamXiaoJiangaa
death.WeapMk12_C,#11,1,Ftbox_NkEr,359008.3125,399141.125,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pRKlEJchPxnEZwKZcyJKVPpPjFnygz3ewintDkxz4Pz7aWW6mu0vPyhDePIcZ-M1fxSyiHTShUhmUQMqnTRgEhrlXHHvCzlgiE-QPzyXGGqjcEJuTgV3rJ4=,2023-02-17 06:34:13,1HanHanLONG1,#11,364986.3125,394493.3125,06:51 01|||1HanHanLONG1|||(#11)|||death.WeapMk12_C (76m)|||victim|||364986.3125|||394493.3125|||1HanHanLONG1|||killer|||359008.3125|||399141.125|||me
death.WeapMk12_C,#11,1,Ftbox_NkEr,359235.375,399290.1875,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pRKlEJchPxnEZwKZcyJKVPpPjFnygz3ewintDkxz4Pz7aWW6mu0vPyhDePIcZ-M1fxSyiHTShUhmUQMqnTRgEhrlXHHvCzlgiE-QPzyXGGqjcEJuTgV3rJ4=,2023-02-17 06:34:13,wanggaoya521,#11,367572.90625,389043.1875,07:22 02|||wanggaoya521|||(#11)|||death.WeapMk12_C (132m)|||victim|||367572.90625|||389043.1875|||wanggaoya521|||killer|||359235.375|||399290.1875|||me
SLR,#7,1,Ftbox_NkEr,223737.046875,328264.84375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pRKlEJchPxnEZwKZcyJKVPpPjFnygz3ewintDkxz4Pz7aWW6mu0vPyhDePIcZ-M1fxSyiHTShUhmUQMqnTRgEhrlXHHvCzlgiE-QPzyXGGqjcEJuTgV3rJ4=,2023-02-17 06:34:13,iiDol-HuyenVull,#7,244730.546875,359345.09375,13:06 03|||iiDol-HuyenVull|||(#7)|||SLR (375m)|||victim|||244730.546875|||359345.09375|||iiDol-HuyenVull|||killer|||223737.046875|||328264.84375|||me
death.WeapACE32_C,#5,1,Ftbox_NkEr,206737.765625,345426.3125,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pRKlEJchPxnEZwKZcyJKVPpPjFnygz3ewintDkxz4Pz7aWW6mu0vPyhDePIcZ-M1fxSyiHTShUhmUQMqnTRgEhrlXHHvCzlgiE-QPzyXGGqjcEJuTgV3rJ4=,2023-02-17 06:34:13,Tuki_XX,#5,205295.125,345447.53125,24:15 04|||Tuki_XX|||(#5)|||death.WeapACE32_C (14m)|||victim|||205295.125|||345447.53125|||Tuki_XX|||killer|||206737.765625|||345426.3125|||me
SLR,#4,1,Ftbox_NkEr,204122.625,344150.125,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pRKlEJchPxnEZwKZcyJKVPpPjFnygz3ewintDkxz4Pz7aWW6mu0vPyhDePIcZ-M1fxSyiHTShUhmUQMqnTRgEhrlXHHvCzlgiE-QPzyXGGqjcEJuTgV3rJ4=,2023-02-17 06:34:13,GA200,#4,198052.15625,344415.625,25:05 05|||GA200|||(#4)|||SLR (61m)|||victim|||198052.15625|||344415.625|||GA200|||killer|||204122.625|||344150.125|||me
SLR,#4,1,Ftbox_NkEr,204122.625,344150.125,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pRKlEJchPxnEZwKZcyJKVPpPjFnygz3ewintDkxz4Pz7aWW6mu0vPyhDePIcZ-M1fxSyiHTShUhmUQMqnTRgEhrlXHHvCzlgiE-QPzyXGGqjcEJuTgV3rJ4=,2023-02-17 06:34:13,DY-YingEr005-8TV,#4,196642.453125,346934.75,25:05 06|||DY-YingEr005-8TV|||(#4)|||SLR (80m)|||victim|||196642.453125|||346934.75|||DY-YingEr005-8TV|||killer|||204122.625|||344150.125|||me
death.WeapACE32_C,#3,1,Ftbox_NkEr,205979.0625,343367.90625,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pRKlEJchPxnEZwKZcyJKVPpPjFnygz3ewintDkxz4Pz7aWW6mu0vPyhDePIcZ-M1fxSyiHTShUhmUQMqnTRgEhrlXHHvCzlgiE-QPzyXGGqjcEJuTgV3rJ4=,2023-02-17 06:34:13,ND3099909,#3,207875.375,344030.09375,25:48 07|||ND3099909|||(#3)|||death.WeapACE32_C (20m)|||victim|||207875.375|||344030.09375|||ND3099909|||killer|||205979.0625|||343367.90625|||me
M16A4,#17,1,Ftbox_NkEr,482313.1875,575779.9375,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pabBt1kCUIA4mREwi56klnx0Q-05BtXpMKANQJJB-FalEOft2CyWXBgNeLLoaBow9D0i45m8VqU8_Tyj1ML2ScYdqyvbmkeJ-inguk0lDTSh3BmuviHDvYA=,2023-02-17 06:00:51,0313o_,#17,479400.125,578233.875,01:50 01|||0313o_|||(#17)|||M16A4 (38m)|||victim|||479400.125|||578233.875|||0313o_|||killer|||482313.1875|||575779.9375|||me
M762,#2,1,Ftbox_NkEr,581955.625,360495.96875,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pabBt1kCUIA4mREwi56klnx0Q-05BtXpMKANQJJB-FalEOft2CyWXBgNeLLoaBow9D0i45m8VqU8_Tyj1ML2ScYdqyvbmkeJ-inguk0lDTSh3BmuviHDvYA=,2023-02-17 06:00:51,A-andersen,#2,575063.5,361011.90625,24:57 02|||A-andersen|||(#2)|||M762 (69m)|||victim|||575063.5|||361011.90625|||A-andersen|||killer|||581955.625|||360495.96875|||me
